Timestamp,ADC Pin,Values _Row-1-L,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Timestamp.1,ADC Pin.1,Values _Row-1-R,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Timestamp.2,ADC Pin.2,Values _Row-2-L,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Timestamp.3,ADC Pin.3,Values _Row-2-R,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107
17:04.6,Top left 3,911,819,767,731,699,677,660,638,622,604,575,556,Top right,986,894,842,806,774,752,735,713,697,679,650,631,17:04.6,Top left 3,911,819,767,731,699,677,660,638,622,604,575,556,Top right,986,894,842,806,774,752,735,713,697,679,650,631,17:04.6,Top left 3,911,819,767,731,699,677,660,638,622,604,575,556,Top right,986,894,842,806,774,752,735,713,697,679,650,631,17:04.6,Top left 3,911,819,767,731,699,677,660,638,622,604,575,556,Top right,986,894,842,806,774,752,735,713,697,679,650,631
17:04.6,Top left 4,665,555,544,531,507,499,488,479,474,469,468,460,Top right,740,630,619,606,582,574,563,554,549,544,543,535,17:04.6,Top left 4,665,555,544,531,507,499,488,479,474,469,468,460,Top right,740,630,619,606,582,574,563,554,549,544,543,535,17:04.6,Top left 4,665,555,544,531,507,499,488,479,474,469,468,460,Top right,740,630,619,606,582,574,563,554,549,544,543,535,17:04.6,Top left 4,665,555,544,531,507,499,488,479,474,469,468,460,Top right,740,630,619,606,582,574,563,554,549,544,543,535
17:04.6,Top left 5,364,375,381,390,395,399,404,406,409,409,415,418,Top right,439,450,456,465,470,474,479,481,484,484,490,493,17:04.6,Top left 5,364,375,381,390,395,399,404,406,409,409,415,418,Top right,439,450,456,465,470,474,479,481,484,484,490,493,17:04.6,Top left 5,364,375,381,390,395,399,404,406,409,409,415,418,Top right,439,450,456,465,470,474,479,481,484,484,490,493,17:04.6,Top left 5,364,375,381,390,395,399,404,406,409,409,415,418,Top right,439,450,456,465,470,474,479,481,484,484,490,493
17:04.6,Top left 6,539,523,505,496,491,496,487,479,474,471,467,463,Top right,614,598,580,571,566,571,562,554,549,546,542,538,17:04.6,Top left 6,539,523,505,496,491,496,487,479,474,471,467,463,Top right,614,598,580,571,566,571,562,554,549,546,542,538,17:04.6,Top left 6,539,523,505,496,491,496,487,479,474,471,467,463,Top right,614,598,580,571,566,571,562,554,549,546,542,538,17:04.6,Top left 6,539,523,505,496,491,496,487,479,474,471,467,463,Top right,614,598,580,571,566,571,562,554,549,546,542,538
17:04.6,Top left 7,721,686,661,636,617,601,587,570,559,551,539,533,Top right,796,761,736,711,692,676,662,645,634,626,614,608,17:04.6,Top left 7,721,686,661,636,617,601,587,570,559,551,539,533,Top right,796,761,736,711,692,676,662,645,634,626,614,608,17:04.6,Top left 7,721,686,661,636,617,601,587,570,559,551,539,533,Top right,796,761,736,711,692,676,662,645,634,626,614,608,17:04.6,Top left 7,721,686,661,636,617,601,587,570,559,551,539,533,Top right,796,761,736,711,692,676,662,645,634,626,614,608
17:04.6,Top left 8,557,539,525,509,501,493,488,483,476,473,471,469,Top right,632,614,600,584,576,568,563,558,551,548,546,544,17:04.6,Top left 8,557,539,525,509,501,493,488,483,476,473,471,469,Top right,632,614,600,584,576,568,563,558,551,548,546,544,17:04.6,Top left 8,557,539,525,509,501,493,488,483,476,473,471,469,Top right,632,614,600,584,576,568,563,558,551,548,546,544,17:04.6,Top left 8,557,539,525,509,501,493,488,483,476,473,471,469,Top right,632,614,600,584,576,568,563,558,551,548,546,544
17:04.6,Top left 9,301,330,345,361,373,380,391,397,403,408,411,415,Top right,376,405,420,436,448,455,466,472,478,483,486,490,17:04.6,Top left 9,301,330,345,361,373,380,391,397,403,408,411,415,Top right,376,405,420,436,448,455,466,472,478,483,486,490,17:04.6,Top left 9,301,330,345,361,373,380,391,397,403,408,411,415,Top right,376,405,420,436,448,455,466,472,478,483,486,490,17:04.6,Top left 9,301,330,345,361,373,380,391,397,403,408,411,415,Top right,376,405,420,436,448,455,466,472,478,483,486,490
17:04.6,Top left 10,507,495,491,484,477,475,473,469,469,465,462,461,Top right,582,570,566,559,552,550,548,544,544,540,537,536,17:04.6,Top left 10,507,495,491,484,477,475,473,469,469,465,462,461,Top right,582,570,566,559,552,550,548,544,544,540,537,536,17:04.6,Top left 10,507,495,491,484,477,475,473,469,469,465,462,461,Top right,582,570,566,559,552,550,548,544,544,540,537,536,17:04.6,Top left 10,507,495,491,484,477,475,473,469,469,465,462,461,Top right,582,570,566,559,552,550,548,544,544,540,537,536
17:04.6,Top left 11,725,688,668,647,623,607,595,583,570,563,551,538,Top right,800,763,743,722,698,682,670,658,645,638,626,613,17:04.6,Top left 11,725,688,668,647,623,607,595,583,570,563,551,538,Top right,800,763,743,722,698,682,670,658,645,638,626,613,17:04.6,Top left 11,725,688,668,647,623,607,595,583,570,563,551,538,Top right,800,763,743,722,698,682,670,658,645,638,626,613,17:04.6,Top left 11,725,688,668,647,623,607,595,583,570,563,551,538,Top right,800,763,743,722,698,682,670,658,645,638,626,613
17:04.6,Top left 12,594,571,554,542,533,525,518,507,503,499,493,491,Top right,669,646,629,617,608,600,593,582,578,574,568,566,17:04.6,Top left 12,594,571,554,542,533,525,518,507,503,499,493,491,Top right,669,646,629,617,608,600,593,582,578,574,568,566,17:04.6,Top left 12,594,571,554,542,533,525,518,507,503,499,493,491,Top right,669,646,629,617,608,600,593,582,578,574,568,566,17:04.6,Top left 12,594,571,554,542,533,525,518,507,503,499,493,491,Top right,669,646,629,617,608,600,593,582,578,574,568,566
17:04.6,Bottom left 1,357,372,381,392,402,408,413,420,423,427,429,435,Bottom right 1,432,447,456,467,477,483,488,495,498,502,504,510,17:04.6,Bottom left 1,357,372,381,392,402,408,413,420,423,427,429,435,Bottom right 1,432,447,456,467,477,483,488,495,498,502,504,510,17:04.6,Bottom left 1,357,372,381,392,402,408,413,420,423,427,429,435,Bottom right 1,432,447,456,467,477,483,488,495,498,502,504,510,17:04.6,Bottom left 1,357,372,381,392,402,408,413,420,423,427,429,435,Bottom right 1,432,447,456,467,477,483,488,495,498,502,504,510
17:04.6,Bottom left 2,537,523,509,503,499,494,491,489,487,485,483,482,Bottom right 2,612,598,584,578,574,569,566,564,562,560,558,557,17:04.6,Bottom left 2,537,523,509,503,499,494,491,489,487,485,483,482,Bottom right 2,612,598,584,578,574,569,566,564,562,560,558,557,17:04.6,Bottom left 2,537,523,509,503,499,494,491,489,487,485,483,482,Bottom right 2,612,598,584,578,574,569,566,564,562,560,558,557,17:04.6,Bottom left 2,537,523,509,503,499,494,491,489,487,485,483,482,Bottom right 2,612,598,584,578,574,569,566,564,562,560,558,557
17:04.6,Bottom left 3,750,723,697,675,653,633,618,605,591,584,572,565,Bottom right 3,825,798,772,750,728,708,693,680,666,659,647,640,17:04.6,Bottom left 3,750,723,697,675,653,633,618,605,591,584,572,565,Bottom right 3,825,798,772,750,728,708,693,680,666,659,647,640,17:04.6,Bottom left 3,750,723,697,675,653,633,618,605,591,584,572,565,Bottom right 3,825,798,772,750,728,708,693,680,666,659,647,640,17:04.6,Bottom left 3,750,723,697,675,653,633,618,605,591,584,572,565,Bottom right 3,825,798,772,750,728,708,693,680,666,659,647,640
17:04.6,Bottom left 4,618,597,584,569,558,549,540,535,526,523,519,508,Bottom right 4,693,672,659,644,633,624,615,610,601,598,594,583,17:04.6,Bottom left 4,618,597,584,569,558,549,540,535,526,523,519,508,Bottom right 4,693,672,659,644,633,624,615,610,601,598,594,583,17:04.6,Bottom left 4,618,597,584,569,558,549,540,535,526,523,519,508,Bottom right 4,693,672,659,644,633,624,615,610,601,598,594,583,17:04.6,Bottom left 4,618,597,584,569,558,549,540,535,526,523,519,508,Bottom right 4,693,672,659,644,633,624,615,610,601,598,594,583
17:04.6,Bottom left 5,354,373,381,395,404,409,419,425,429,436,438,441,Bottom right 5,429,448,456,470,479,484,494,500,504,511,513,516,17:04.6,Bottom left 5,354,373,381,395,404,409,419,425,429,436,438,441,Bottom right 5,429,448,456,470,479,484,494,500,504,511,513,516,17:04.6,Bottom left 5,354,373,381,395,404,409,419,425,429,436,438,441,Bottom right 5,429,448,456,470,479,484,494,500,504,511,513,516,17:04.6,Bottom left 5,354,373,381,395,404,409,419,425,429,436,438,441,Bottom right 5,429,448,456,470,479,484,494,500,504,511,513,516
17:04.6,Bottom left 6,551,539,529,522,511,505,501,500,495,494,493,493,Bottom right 6,626,614,604,597,586,580,576,575,570,569,568,568,17:04.6,Bottom left 6,551,539,529,522,511,505,501,500,495,494,493,493,Bottom right 6,626,614,604,597,586,580,576,575,570,569,568,568,17:04.6,Bottom left 6,551,539,529,522,511,505,501,500,495,494,493,493,Bottom right 6,626,614,604,597,586,580,576,575,570,569,568,568,17:04.6,Bottom left 6,551,539,529,522,511,505,501,500,495,494,493,493,Bottom right 6,626,614,604,597,586,580,576,575,570,569,568,568
17:04.6,Bottom left 7,774,741,715,687,669,651,633,619,605,597,585,575,Bottom right 7,849,816,790,762,744,726,708,694,680,672,660,650,17:04.6,Bottom left 7,774,741,715,687,669,651,633,619,605,597,585,575,Bottom right 7,849,816,790,762,744,726,708,694,680,672,660,650,17:04.6,Bottom left 7,774,741,715,687,669,651,633,619,605,597,585,575,Bottom right 7,849,816,790,762,744,726,708,694,680,672,660,650,17:04.6,Bottom left 7,774,741,715,687,669,651,633,619,605,597,585,575,Bottom right 7,849,816,790,762,744,726,708,694,680,672,660,650
17:04.6,Bottom left 8,629,607,591,575,565,555,549,541,535,531,523,520,Bottom right 8,704,682,666,650,640,630,624,616,610,606,598,595,17:04.6,Bottom left 8,629,607,591,575,565,555,549,541,535,531,523,520,Bottom right 8,704,682,666,650,640,630,624,616,610,606,598,595,17:04.6,Bottom left 8,629,607,591,575,565,555,549,541,535,531,523,520,Bottom right 8,704,682,666,650,640,630,624,616,610,606,598,595,17:04.6,Bottom left 8,629,607,591,575,565,555,549,541,535,531,523,520,Bottom right 8,704,682,666,650,640,630,624,616,610,606,598,595
17:04.6,Bottom left 9,379,393,399,407,411,415,421,424,427,431,431,436,Bottom right 9,454,468,474,482,486,490,496,499,502,506,506,511,17:04.6,Bottom left 9,379,393,399,407,411,415,421,424,427,431,431,436,Bottom right 9,454,468,474,482,486,490,496,499,502,506,506,511,17:04.6,Bottom left 9,379,393,399,407,411,415,421,424,427,431,431,436,Bottom right 9,454,468,474,482,486,490,496,499,502,506,506,511,17:04.6,Bottom left 9,379,393,399,407,411,415,421,424,427,431,431,436,Bottom right 9,454,468,474,482,486,490,496,499,502,506,506,511
17:04.6,Bottom left 10,547,535,524,518,508,520,507,501,495,491,489,486,Bottom right 10,622,610,599,593,583,595,582,576,570,566,564,561,17:04.6,Bottom left 10,547,535,524,518,508,520,507,501,495,491,489,486,Bottom right 10,622,610,599,593,583,595,582,576,570,566,564,561,17:04.6,Bottom left 10,547,535,524,518,508,520,507,501,495,491,489,486,Bottom right 10,622,610,599,593,583,595,582,576,570,566,564,561,17:04.6,Bottom left 10,547,535,524,518,508,520,507,501,495,491,489,486,Bottom right 10,622,610,599,593,583,595,582,576,570,566,564,561
17:04.6,Bottom left 11,754,723,693,671,649,631,614,600,587,574,567,556,Bottom right 11,829,798,768,746,724,706,689,675,662,649,642,631,17:04.6,Bottom left 11,754,723,693,671,649,631,614,600,587,574,567,556,Bottom right 11,829,798,768,746,724,706,689,675,662,649,642,631,17:04.6,Bottom left 11,754,723,693,671,649,631,614,600,587,574,567,556,Bottom right 11,829,798,768,746,724,706,689,675,662,649,642,631,17:04.6,Bottom left 11,754,723,693,671,649,631,614,600,587,574,567,556,Bottom right 11,829,798,768,746,724,706,689,675,662,649,642,631
17:04.6,Bottom left 12,598,573,560,544,537,529,521,507,503,499,493,489,Bottom right 12,673,648,635,619,612,604,596,582,578,574,568,564,17:04.6,Bottom left 12,598,573,560,544,537,529,521,507,503,499,493,489,Bottom right 12,673,648,635,619,612,604,596,582,578,574,568,564,17:04.6,Bottom left 12,598,573,560,544,537,529,521,507,503,499,493,489,Bottom right 12,673,648,635,619,612,604,596,582,578,574,568,564,17:04.6,Bottom left 12,598,573,560,544,537,529,521,507,503,499,493,489,Bottom right 12,673,648,635,619,612,604,596,582,578,574,568,564
17:05.0,Top left 1,1510,1392,1331,1273,1215,1109,1061,1013,972,935,904,873,Top right,1585,1467,1406,1348,1290,1184,1136,1088,1047,1010,979,948,17:05.0,Top left 1,1510,1392,1331,1273,1215,1109,1061,1013,972,935,904,873,Top right,1585,1467,1406,1348,1290,1184,1136,1088,1047,1010,979,948,17:05.0,Top left 1,1510,1392,1331,1273,1215,1109,1061,1013,972,935,904,873,Top right,1585,1467,1406,1348,1290,1184,1136,1088,1047,1010,979,948,17:05.0,Top left 1,1510,1392,1331,1273,1215,1109,1061,1013,972,935,904,873,Top right,1585,1467,1406,1348,1290,1184,1136,1088,1047,1010,979,948
17:05.0,Top left 2,805,766,739,715,686,660,639,620,609,597,585,571,Top right,880,841,814,790,761,735,714,695,684,672,660,646,17:05.0,Top left 2,805,766,739,715,686,660,639,620,609,597,585,571,Top right,880,841,814,790,761,735,714,695,684,672,660,646,17:05.0,Top left 2,805,766,739,715,686,660,639,620,609,597,585,571,Top right,880,841,814,790,761,735,714,695,684,672,660,646,17:05.0,Top left 2,805,766,739,715,686,660,639,620,609,597,585,571,Top right,880,841,814,790,761,735,714,695,684,672,660,646
17:05.0,Top left 3,787,749,719,693,665,647,627,607,595,575,565,553,Top right,862,824,794,768,740,722,702,682,670,650,640,628,17:05.0,Top left 3,787,749,719,693,665,647,627,607,595,575,565,553,Top right,862,824,794,768,740,722,702,682,670,650,640,628,17:05.0,Top left 3,787,749,719,693,665,647,627,607,595,575,565,553,Top right,862,824,794,768,740,722,702,682,670,650,640,628,17:05.0,Top left 3,787,749,719,693,665,647,627,607,595,575,565,553,Top right,862,824,794,768,740,722,702,682,670,650,640,628
17:05.0,Top left 4,587,567,551,537,525,511,504,495,492,485,479,475,Top right,662,642,626,612,600,586,579,570,567,560,554,550,17:05.0,Top left 4,587,567,551,537,525,511,504,495,492,485,479,475,Top right,662,642,626,612,600,586,579,570,567,560,554,550,17:05.0,Top left 4,587,567,551,537,525,511,504,495,492,485,479,475,Top right,662,642,626,612,600,586,579,570,567,560,554,550,17:05.0,Top left 4,587,567,551,537,525,511,504,495,492,485,479,475,Top right,662,642,626,612,600,586,579,570,567,560,554,550
17:05.0,Top left 5,325,345,357,367,375,381,393,397,405,407,411,413,Top right,400,420,432,442,450,456,468,472,480,482,486,488,17:05.0,Top left 5,325,345,357,367,375,381,393,397,405,407,411,413,Top right,400,420,432,442,450,456,468,472,480,482,486,488,17:05.0,Top left 5,325,345,357,367,375,381,393,397,405,407,411,413,Top right,400,420,432,442,450,456,468,472,480,482,486,488,17:05.0,Top left 5,325,345,357,367,375,381,393,397,405,407,411,413,Top right,400,420,432,442,450,456,468,472,480,482,486,488
17:05.0,Top left 6,499,488,483,474,471,471,468,467,461,461,460,457,Top right,574,563,558,549,546,546,543,542,536,536,535,532,17:05.0,Top left 6,499,488,483,474,471,471,468,467,461,461,460,457,Top right,574,563,558,549,546,546,543,542,536,536,535,532,17:05.0,Top left 6,499,488,483,474,471,471,468,467,461,461,460,457,Top right,574,563,558,549,546,546,543,542,536,536,535,532,17:05.0,Top left 6,499,488,483,474,471,471,468,467,461,461,460,457,Top right,574,563,558,549,546,546,543,542,536,536,535,532
17:05.0,Top left 7,723,691,665,645,621,603,589,573,565,554,548,538,Top right,798,766,740,720,696,678,664,648,640,629,623,613,17:05.0,Top left 7,723,691,665,645,621,603,589,573,565,554,548,538,Top right,798,766,740,720,696,678,664,648,640,629,623,613,17:05.0,Top left 7,723,691,665,645,621,603,589,573,565,554,548,538,Top right,798,766,740,720,696,678,664,648,640,629,623,613,17:05.0,Top left 7,723,691,665,645,621,603,589,573,565,554,548,538,Top right,798,766,740,720,696,678,664,648,640,629,623,613
17:05.0,Top left 8,582,563,549,536,526,518,506,501,495,491,487,485,Top right,657,638,624,611,601,593,581,576,570,566,562,560,17:05.0,Top left 8,582,563,549,536,526,518,506,501,495,491,487,485,Top right,657,638,624,611,601,593,581,576,570,566,562,560,17:05.0,Top left 8,582,563,549,536,526,518,506,501,495,491,487,485,Top right,657,638,624,611,601,593,581,576,570,566,562,560,17:05.0,Top left 8,582,563,549,536,526,518,506,501,495,491,487,485,Top right,657,638,624,611,601,593,581,576,570,566,562,560
17:05.0,Top left 9,324,345,359,372,381,391,397,405,409,413,420,424,Top right,399,420,434,447,456,466,472,480,484,488,495,499,17:05.0,Top left 9,324,345,359,372,381,391,397,405,409,413,420,424,Top right,399,420,434,447,456,466,472,480,484,488,495,499,17:05.0,Top left 9,324,345,359,372,381,391,397,405,409,413,420,424,Top right,399,420,434,447,456,466,472,480,484,488,495,499,17:05.0,Top left 9,324,345,359,372,381,391,397,405,409,413,420,424,Top right,399,420,434,447,456,466,472,480,484,488,495,499
17:05.0,Top left 10,521,504,499,490,485,485,479,476,475,474,472,471,Top right,596,579,574,565,560,560,554,551,550,549,547,546,17:05.0,Top left 10,521,504,499,490,485,485,479,476,475,474,472,471,Top right,596,579,574,565,560,560,554,551,550,549,547,546,17:05.0,Top left 10,521,504,499,490,485,485,479,476,475,474,472,471,Top right,596,579,574,565,560,560,554,551,550,549,547,546,17:05.0,Top left 10,521,504,499,490,485,485,479,476,475,474,472,471,Top right,596,579,574,565,560,560,554,551,550,549,547,546
17:05.0,Top left 11,741,712,684,663,638,623,607,595,585,573,559,553,Top right,816,787,759,738,713,698,682,670,660,648,634,628,17:05.0,Top left 11,741,712,684,663,638,623,607,595,585,573,559,553,Top right,816,787,759,738,713,698,682,670,660,648,634,628,17:05.0,Top left 11,741,712,684,663,638,623,607,595,585,573,559,553,Top right,816,787,759,738,713,698,682,670,660,648,634,628,17:05.0,Top left 11,741,712,684,663,638,623,607,595,585,573,559,553,Top right,816,787,759,738,713,698,682,670,660,648,634,628
17:05.0,Top left 12,612,591,573,562,549,539,533,525,519,509,504,502,Top right,687,666,648,637,624,614,608,600,594,584,579,577,17:05.0,Top left 12,612,591,573,562,549,539,533,525,519,509,504,502,Top right,687,666,648,637,624,614,608,600,594,584,579,577,17:05.0,Top left 12,612,591,573,562,549,539,533,525,519,509,504,502,Top right,687,666,648,637,624,614,608,600,594,584,579,577,17:05.0,Top left 12,612,591,573,562,549,539,533,525,519,509,504,502,Top right,687,666,648,637,624,614,608,600,594,584,579,577
17:05.0,Bottom left 1,371,381,394,399,407,413,419,423,426,429,431,437,Bottom right 1,446,456,469,474,482,488,494,498,501,504,506,512,17:05.0,Bottom left 1,371,381,394,399,407,413,419,423,426,429,431,437,Bottom right 1,446,456,469,474,482,488,494,498,501,504,506,512,17:05.0,Bottom left 1,371,381,394,399,407,413,419,423,426,429,431,437,Bottom right 1,446,456,469,474,482,488,494,498,501,504,506,512,17:05.0,Bottom left 1,371,381,394,399,407,413,419,423,426,429,431,437,Bottom right 1,446,456,469,474,482,488,494,498,501,504,506,512
17:05.0,Bottom left 2,536,524,509,503,495,493,491,486,484,483,479,478,Bottom right 2,611,599,584,578,570,568,566,561,559,558,554,553,17:05.0,Bottom left 2,536,524,509,503,495,493,491,486,484,483,479,478,Bottom right 2,611,599,584,578,570,568,566,561,559,558,554,553,17:05.0,Bottom left 2,536,524,509,503,495,493,491,486,484,483,479,478,Bottom right 2,611,599,584,578,570,568,566,561,559,558,554,553,17:05.0,Bottom left 2,536,524,509,503,495,493,491,486,484,483,479,478,Bottom right 2,611,599,584,578,570,568,566,561,559,558,554,553
17:05.0,Bottom left 3,751,723,696,672,655,633,617,603,595,585,573,567,Bottom right 3,826,798,771,747,730,708,692,678,670,660,648,642,17:05.0,Bottom left 3,751,723,696,672,655,633,617,603,595,585,573,567,Bottom right 3,826,798,771,747,730,708,692,678,670,660,648,642,17:05.0,Bottom left 3,751,723,696,672,655,633,617,603,595,585,573,567,Bottom right 3,826,798,771,747,730,708,692,678,670,660,648,642,17:05.0,Bottom left 3,751,723,696,672,655,633,617,603,595,585,573,567,Bottom right 3,826,798,771,747,730,708,692,678,670,660,648,642
17:05.0,Bottom left 4,627,605,589,575,565,556,548,539,533,531,523,519,Bottom right 4,702,680,664,650,640,631,623,614,608,606,598,594,17:05.0,Bottom left 4,627,605,589,575,565,556,548,539,533,531,523,519,Bottom right 4,702,680,664,650,640,631,623,614,608,606,598,594,17:05.0,Bottom left 4,627,605,589,575,565,556,548,539,533,531,523,519,Bottom right 4,702,680,664,650,640,631,623,614,608,606,598,594,17:05.0,Bottom left 4,627,605,589,575,565,556,548,539,533,531,523,519,Bottom right 4,702,680,664,650,640,631,623,614,608,606,598,594
17:05.0,Bottom left 5,355,367,379,391,399,406,411,416,422,427,430,434,Bottom right 5,430,442,454,466,474,481,486,491,497,502,505,509,17:05.0,Bottom left 5,355,367,379,391,399,406,411,416,422,427,430,434,Bottom right 5,430,442,454,466,474,481,486,491,497,502,505,509,17:05.0,Bottom left 5,355,367,379,391,399,406,411,416,422,427,430,434,Bottom right 5,430,442,454,466,474,481,486,491,497,502,505,509,17:05.0,Bottom left 5,355,367,379,391,399,406,411,416,422,427,430,434,Bottom right 5,430,442,454,466,474,481,486,491,497,502,505,509
17:05.0,Bottom left 6,534,521,507,501,495,489,487,483,482,475,475,474,Bottom right 6,609,596,582,576,570,564,562,558,557,550,550,549,17:05.0,Bottom left 6,534,521,507,501,495,489,487,483,482,475,475,474,Bottom right 6,609,596,582,576,570,564,562,558,557,550,550,549,17:05.0,Bottom left 6,534,521,507,501,495,489,487,483,482,475,475,474,Bottom right 6,609,596,582,576,570,564,562,558,557,550,550,549,17:05.0,Bottom left 6,534,521,507,501,495,489,487,483,482,475,475,474,Bottom right 6,609,596,582,576,570,564,562,558,557,550,550,549
17:05.0,Bottom left 7,745,717,692,669,652,633,617,605,595,584,571,564,Bottom right 7,820,792,767,744,727,708,692,680,670,659,646,639,17:05.0,Bottom left 7,745,717,692,669,652,633,617,605,595,584,571,564,Bottom right 7,820,792,767,744,727,708,692,680,670,659,646,639,17:05.0,Bottom left 7,745,717,692,669,652,633,617,605,595,584,571,564,Bottom right 7,820,792,767,744,727,708,692,680,670,659,646,639,17:05.0,Bottom left 7,745,717,692,669,652,633,617,605,595,584,571,564,Bottom right 7,820,792,767,744,727,708,692,680,670,659,646,639
17:05.0,Bottom left 8,612,590,572,559,548,537,530,521,509,503,500,495,Bottom right 8,687,665,647,634,623,612,605,596,584,578,575,570,17:05.0,Bottom left 8,612,590,572,559,548,537,530,521,509,503,500,495,Bottom right 8,687,665,647,634,623,612,605,596,584,578,575,570,17:05.0,Bottom left 8,612,590,572,559,548,537,530,521,509,503,500,495,Bottom right 8,687,665,647,634,623,612,605,596,584,578,575,570,17:05.0,Bottom left 8,612,590,572,559,548,537,530,521,509,503,500,495,Bottom right 8,687,665,647,634,623,612,605,596,584,578,575,570
17:05.0,Bottom left 9,348,363,373,381,392,397,404,408,411,415,419,423,Bottom right 9,423,438,448,456,467,472,479,483,486,490,494,498,17:05.0,Bottom left 9,348,363,373,381,392,397,404,408,411,415,419,423,Bottom right 9,423,438,448,456,467,472,479,483,486,490,494,498,17:05.0,Bottom left 9,348,363,373,381,392,397,404,408,411,415,419,423,Bottom right 9,423,438,448,456,467,472,479,483,486,490,494,498,17:05.0,Bottom left 9,348,363,373,381,392,397,404,408,411,415,419,423,Bottom right 9,423,438,448,456,467,472,479,483,486,490,494,498
17:05.0,Bottom left 10,506,494,488,483,476,476,472,468,466,463,460,459,Bottom right 10,581,569,563,558,551,551,547,543,541,538,535,534,17:05.0,Bottom left 10,506,494,488,483,476,476,472,468,466,463,460,459,Bottom right 10,581,569,563,558,551,551,547,543,541,538,535,534,17:05.0,Bottom left 10,506,494,488,483,476,476,472,468,466,463,460,459,Bottom right 10,581,569,563,558,551,551,547,543,541,538,535,534,17:05.0,Bottom left 10,506,494,488,483,476,476,472,468,466,463,460,459,Bottom right 10,581,569,563,558,551,551,547,543,541,538,535,534
17:05.0,Bottom left 11,723,691,665,645,621,605,591,579,567,555,549,540,Bottom right 11,798,766,740,720,696,680,666,654,642,630,624,615,17:05.0,Bottom left 11,723,691,665,645,621,605,591,579,567,555,549,540,Bottom right 11,798,766,740,720,696,680,666,654,642,630,624,615,17:05.0,Bottom left 11,723,691,665,645,621,605,591,579,567,555,549,540,Bottom right 11,798,766,740,720,696,680,666,654,642,630,624,615,17:05.0,Bottom left 11,723,691,665,645,621,605,591,579,567,555,549,540,Bottom right 11,798,766,740,720,696,680,666,654,642,630,624,615
17:05.0,Bottom left 12,580,557,541,532,521,507,500,494,491,485,481,477,Bottom right 12,655,632,616,607,596,582,575,569,566,560,556,552,17:05.0,Bottom left 12,580,557,541,532,521,507,500,494,491,485,481,477,Bottom right 12,655,632,616,607,596,582,575,569,566,560,556,552,17:05.0,Bottom left 12,580,557,541,532,521,507,500,494,491,485,481,477,Bottom right 12,655,632,616,607,596,582,575,569,566,560,556,552,17:05.0,Bottom left 12,580,557,541,532,521,507,500,494,491,485,481,477,Bottom right 12,655,632,616,607,596,582,575,569,566,560,556,552
17:04.3,Top left 1,1599,1450,1381,1319,1258,1141,1093,1048,1003,959,927,895,Top right,1674,1525,1456,1394,1333,1216,1168,1123,1078,1034,1002,970,17:04.3,Top left 1,1599,1450,1381,1319,1258,1141,1093,1048,1003,959,927,895,Top right,1674,1525,1456,1394,1333,1216,1168,1123,1078,1034,1002,970,17:04.3,Top left 1,1599,1450,1381,1319,1258,1141,1093,1048,1003,959,927,895,Top right,1674,1525,1456,1394,1333,1216,1168,1123,1078,1034,1002,970,17:04.3,Top left 1,1599,1450,1381,1319,1258,1141,1093,1048,1003,959,927,895,Top right,1674,1525,1456,1394,1333,1216,1168,1123,1078,1034,1002,970
17:04.3,Top left 2,827,789,758,729,701,676,654,635,620,605,595,580,Top right,902,864,833,804,776,751,729,710,695,680,670,655,17:04.3,Top left 2,827,789,758,729,701,676,654,635,620,605,595,580,Top right,902,864,833,804,776,751,729,710,695,680,670,655,17:04.3,Top left 2,827,789,758,729,701,676,654,635,620,605,595,580,Top right,902,864,833,804,776,751,729,710,695,680,670,655,17:04.3,Top left 2,827,789,758,729,701,676,654,635,620,605,595,580,Top right,902,864,833,804,776,751,729,710,695,680,670,655
