Timestamp,ADC Pin,Values _Row-1-L,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Timestamp.1,ADC Pin.1,Values _Row-1-R,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Timestamp.2,ADC Pin.2,Values _Row-2-L,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Timestamp.3,ADC Pin.3,Values _Row-2-R,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107
17:09.9,Top left 4,661,635,617,601,587,573,565,555,547,539,2533,2529,Top right,2736,2710,2692,2676,662,648,640,630,622,614,608,604,17:09.9,Top left 4,661,635,617,601,587,573,565,555,547,539,2533,2529,Top right,2736,2710,2692,676,662,648,640,630,622,614,608,604,17:09.9,Top left 4,661,635,617,601,587,573,565,555,547,539,533,529,Top right,736,710,692,676,662,648,640,630,622,614,608,604,17:09.9,Top left 4,661,635,617,601,587,573,565,555,547,539,533,529,Top right,736,710,692,676,662,648,640,630,622,614,608,604
17:09.9,Top left 5,379,393,399,405,409,411,418,421,423,426,2429,2430,Top right,2454,2468,2474,2480,484,486,493,496,498,501,504,505,17:09.9,Top left 5,379,393,399,405,409,411,418,421,423,426,2429,2430,Top right,2454,2468,2474,480,484,486,493,496,498,501,504,505,17:09.9,Top left 5,379,393,399,405,409,411,418,421,423,426,429,430,Top right,454,468,474,480,484,486,493,496,498,501,504,505,17:09.9,Top left 5,379,393,399,405,409,411,418,421,423,426,429,430,Top right,454,468,474,480,484,486,493,496,498,501,504,505
17:09.9,Top left 6,519,501,493,487,481,485,478,473,471,469,2468,2463,Top right,2594,2576,2568,2562,556,560,553,548,546,544,543,538,17:09.9,Top left 6,519,501,493,487,481,485,478,473,471,469,2468,2463,Top right,2594,2576,2568,562,556,560,553,548,546,544,543,538,17:09.9,Top left 6,519,501,493,487,481,485,478,473,471,469,468,463,Top right,594,576,568,562,556,560,553,548,546,544,543,538,17:09.9,Top left 6,519,501,493,487,481,485,478,473,471,469,468,463,Top right,594,576,568,562,556,560,553,548,546,544,543,538
17:09.9,Top left 7,728,696,670,648,626,607,595,580,568,557,2549,2539,Top right,2803,2771,2745,2723,701,682,670,655,643,632,624,614,17:09.9,Top left 7,728,696,670,648,626,607,595,580,568,557,2549,2539,Top right,2803,2771,2745,723,701,682,670,655,643,632,624,614,17:09.9,Top left 7,728,696,670,648,626,607,595,580,568,557,549,539,Top right,803,771,745,723,701,682,670,655,643,632,624,614,17:09.9,Top left 7,728,696,670,648,626,607,595,580,568,557,549,539,Top right,803,771,745,723,701,682,670,655,643,632,624,614
17:09.9,Top left 8,584,563,549,535,525,517,503,500,491,488,2484,2477,Top right,2659,2638,2624,2610,600,592,578,575,566,563,559,552,17:09.9,Top left 8,584,563,549,535,525,517,503,500,491,488,2484,2477,Top right,2659,2638,2624,610,600,592,578,575,566,563,559,552,17:09.9,Top left 8,584,563,549,535,525,517,503,500,491,488,484,477,Top right,659,638,624,610,600,592,578,575,566,563,559,552,17:09.9,Top left 8,584,563,549,535,525,517,503,500,491,488,484,477,Top right,659,638,624,610,600,592,578,575,566,563,559,552
17:09.9,Top left 9,309,333,348,361,372,381,391,397,403,406,2409,2411,Top right,2384,2408,2423,2436,447,456,466,472,478,481,484,486,17:09.9,Top left 9,309,333,348,361,372,381,391,397,403,406,2409,2411,Top right,2384,2408,2423,436,447,456,466,472,478,481,484,486,17:09.9,Top left 9,309,333,348,361,372,381,391,397,403,406,409,411,Top right,384,408,423,436,447,456,466,472,478,481,484,486,17:09.9,Top left 9,309,333,348,361,372,381,391,397,403,406,409,411,Top right,384,408,423,436,447,456,466,472,478,481,484,486
17:09.9,Top left 10,493,485,475,471,467,463,461,457,456,455,2454,2453,Top right,2568,2560,2550,2546,542,538,536,532,531,530,529,528,17:09.9,Top left 10,493,485,475,471,467,463,461,457,456,455,2454,2453,Top right,2568,2560,2550,546,542,538,536,532,531,530,529,528,17:09.9,Top left 10,493,485,475,471,467,463,461,457,456,455,454,453,Top right,568,560,550,546,542,538,536,532,531,530,529,528,17:09.9,Top left 10,493,485,475,471,467,463,461,457,456,455,454,453,Top right,568,560,550,546,542,538,536,532,531,530,529,528
17:09.9,Top left 11,699,669,647,621,601,586,570,558,548,537,2525,2511,Top right,2774,2744,2722,2696,676,661,645,633,623,612,600,586,17:09.9,Top left 11,699,669,647,621,601,586,570,558,548,537,2525,2511,Top right,2774,2744,2722,696,676,661,645,633,623,612,600,586,17:09.9,Top left 11,699,669,647,621,601,586,570,558,548,537,525,511,Top right,774,744,722,696,676,661,645,633,623,612,600,586,17:09.9,Top left 11,699,669,647,621,601,586,570,558,548,537,525,511,Top right,774,744,722,696,676,661,645,633,623,612,600,586
17:09.9,Top left 12,555,539,525,509,503,493,487,484,477,473,2471,2467,Top right,2630,2614,2600,2584,578,568,562,559,552,548,546,542,17:09.9,Top left 12,555,539,525,509,503,493,487,484,477,473,2471,2467,Top right,2630,2614,2600,584,578,568,562,559,552,548,546,542,17:09.9,Top left 12,555,539,525,509,503,493,487,484,477,473,471,467,Top right,630,614,600,584,578,568,562,559,552,548,546,542,17:09.9,Top left 12,555,539,525,509,503,493,487,484,477,473,471,467,Top right,630,614,600,584,578,568,562,559,552,548,546,542
17:09.9,Bottom left 1,318,341,351,363,372,379,391,394,399,403,2407,2409,Bottom right 1,2393,2416,2426,2438,447,454,466,469,474,478,482,484,17:09.9,Bottom left 1,318,341,351,363,372,379,391,394,399,403,2407,2409,Bottom right 1,2393,2416,2426,438,447,454,466,469,474,478,482,484,17:09.9,Bottom left 1,318,341,351,363,372,379,391,394,399,403,407,409,Bottom right 1,393,416,426,438,447,454,466,469,474,478,482,484,17:09.9,Bottom left 1,318,341,351,363,372,379,391,394,399,403,407,409,Bottom right 1,393,416,426,438,447,454,466,469,474,478,482,484
17:09.9,Bottom left 2,479,467,459,454,445,445,441,439,437,437,2435,2432,Bottom right 2,2554,2542,2534,2529,520,520,516,514,512,512,510,507,17:09.9,Bottom left 2,479,467,459,454,445,445,441,439,437,437,2435,2432,Bottom right 2,2554,2542,2534,529,520,520,516,514,512,512,510,507,17:09.9,Bottom left 2,479,467,459,454,445,445,441,439,437,437,435,432,Bottom right 2,554,542,534,529,520,520,516,514,512,512,510,507,17:09.9,Bottom left 2,479,467,459,454,445,445,441,439,437,437,435,432,Bottom right 2,554,542,534,529,520,520,516,514,512,512,510,507
17:09.9,Bottom left 3,679,650,623,603,585,567,554,541,534,523,2510,2503,Bottom right 3,2754,2725,2698,2678,660,642,629,616,609,598,585,578,17:09.9,Bottom left 3,679,650,623,603,585,567,554,541,534,523,2510,2503,Bottom right 3,2754,2725,2698,678,660,642,629,616,609,598,585,578,17:09.9,Bottom left 3,679,650,623,603,585,567,554,541,534,523,510,503,Bottom right 3,754,725,698,678,660,642,629,616,609,598,585,578,17:09.9,Bottom left 3,679,650,623,603,585,567,554,541,534,523,510,503,Bottom right 3,754,725,698,678,660,642,629,616,609,598,585,578
17:09.9,Bottom left 4,550,532,519,503,494,487,477,473,470,467,2463,2459,Bottom right 4,2625,2607,2594,2578,569,562,552,548,545,542,538,534,17:09.9,Bottom left 4,550,532,519,503,494,487,477,473,470,467,2463,2459,Bottom right 4,2625,2607,2594,578,569,562,552,548,545,542,538,534,17:09.9,Bottom left 4,550,532,519,503,494,487,477,473,470,467,463,459,Bottom right 4,625,607,594,578,569,562,552,548,545,542,538,534,17:09.9,Bottom left 4,550,532,519,503,494,487,477,473,470,467,463,459,Bottom right 4,625,607,594,578,569,562,552,548,545,542,538,534
17:09.9,Bottom left 5,293,317,339,355,363,373,380,391,396,399,2405,2409,Bottom right 5,2368,2392,2414,2430,438,448,455,466,471,474,480,484,17:09.9,Bottom left 5,293,317,339,355,363,373,380,391,396,399,2405,2409,Bottom right 5,2368,2392,2414,430,438,448,455,466,471,474,480,484,17:09.9,Bottom left 5,293,317,339,355,363,373,380,391,396,399,405,409,Bottom right 5,368,392,414,430,438,448,455,466,471,474,480,484,17:09.9,Bottom left 5,293,317,339,355,363,373,380,391,396,399,405,409,Bottom right 5,368,392,414,430,438,448,455,466,471,474,480,484
17:09.9,Bottom left 6,484,473,467,460,456,455,454,446,446,443,2443,2443,Bottom right 6,2559,2548,2542,2535,531,530,529,521,521,518,518,518,17:09.9,Bottom left 6,484,473,467,460,456,455,454,446,446,443,2443,2443,Bottom right 6,2559,2548,2542,535,531,530,529,521,521,518,518,518,17:09.9,Bottom left 6,484,473,467,460,456,455,454,446,446,443,443,443,Bottom right 6,559,548,542,535,531,530,529,521,521,518,518,518,17:09.9,Bottom left 6,484,473,467,460,456,455,454,446,446,443,443,443,Bottom right 6,559,548,542,535,531,530,529,521,521,518,518,518
17:09.9,Bottom left 7,701,672,651,627,605,591,573,565,553,543,2535,2529,Bottom right 7,2776,2747,2726,2702,680,666,648,640,628,618,610,604,17:09.9,Bottom left 7,701,672,651,627,605,591,573,565,553,543,2535,2529,Bottom right 7,2776,2747,2726,702,680,666,648,640,628,618,610,604,17:09.9,Bottom left 7,701,672,651,627,605,591,573,565,553,543,535,529,Bottom right 7,776,747,726,702,680,666,648,640,628,618,610,604,17:09.9,Bottom left 7,701,672,651,627,605,591,573,565,553,543,535,529,Bottom right 7,776,747,726,702,680,666,648,640,628,618,610,604
17:09.9,Bottom left 8,575,556,541,529,521,506,502,493,489,485,2483,2477,Bottom right 8,2650,2631,2616,2604,596,581,577,568,564,560,558,552,17:09.9,Bottom left 8,575,556,541,529,521,506,502,493,489,485,2483,2477,Bottom right 8,2650,2631,2616,604,596,581,577,568,564,560,558,552,17:09.9,Bottom left 8,575,556,541,529,521,506,502,493,489,485,483,477,Bottom right 8,650,631,616,604,596,581,577,568,564,560,558,552,17:09.9,Bottom left 8,575,556,541,529,521,506,502,493,489,485,483,477,Bottom right 8,650,631,616,604,596,581,577,568,564,560,558,552
17:09.9,Bottom left 9,343,361,371,379,390,397,403,407,411,413,2419,2421,Bottom right 9,2418,2436,2446,2454,465,472,478,482,486,488,494,496,17:09.9,Bottom left 9,343,361,371,379,390,397,403,407,411,413,2419,2421,Bottom right 9,2418,2436,2446,454,465,472,478,482,486,488,494,496,17:09.9,Bottom left 9,343,361,371,379,390,397,403,407,411,413,419,421,Bottom right 9,418,436,446,454,465,472,478,482,486,488,494,496,17:09.9,Bottom left 9,343,361,371,379,390,397,403,407,411,413,419,421,Bottom right 9,418,436,446,454,465,472,478,482,486,488,494,496
17:09.9,Bottom left 10,509,496,490,485,481,489,482,475,474,471,2468,2467,Bottom right 10,2584,2571,2565,2560,556,564,557,550,549,546,543,542,17:09.9,Bottom left 10,509,496,490,485,481,489,482,475,474,471,2468,2467,Bottom right 10,2584,2571,2565,560,556,564,557,550,549,546,543,542,17:09.9,Bottom left 10,509,496,490,485,481,489,482,475,474,471,468,467,Bottom right 10,584,571,565,560,556,564,557,550,549,546,543,542,17:09.9,Bottom left 10,509,496,490,485,481,489,482,475,474,471,468,467,Bottom right 10,584,571,565,560,556,564,557,550,549,546,543,542
17:09.9,Bottom left 11,737,702,679,659,635,619,603,590,581,567,2559,2553,Bottom right 11,2812,2777,2754,2734,710,694,678,665,656,642,634,628,17:09.9,Bottom left 11,737,702,679,659,635,619,603,590,581,567,2559,2553,Bottom right 11,2812,2777,2754,734,710,694,678,665,656,642,634,628,17:09.9,Bottom left 11,737,702,679,659,635,619,603,590,581,567,559,553,Bottom right 11,812,777,754,734,710,694,678,665,656,642,634,628,17:09.9,Bottom left 11,737,702,679,659,635,619,603,590,581,567,559,553,Bottom right 11,812,777,754,734,710,694,678,665,656,642,634,628
17:09.9,Bottom left 12,605,585,568,555,543,534,525,520,509,506,2501,2496,Bottom right 12,2680,2660,2643,2630,618,609,600,595,584,581,576,571,17:09.9,Bottom left 12,605,585,568,555,543,534,525,520,509,506,2501,2496,Bottom right 12,2680,2660,2643,630,618,609,600,595,584,581,576,571,17:09.9,Bottom left 12,605,585,568,555,543,534,525,520,509,506,501,496,Bottom right 12,680,660,643,630,618,609,600,595,584,581,576,571,17:09.9,Bottom left 12,605,585,568,555,543,534,525,520,509,506,501,496,Bottom right 12,680,660,643,630,618,609,600,595,584,581,576,571
17:09.2,Top left 1,1716,1573,1501,1437,1373,1260,1203,1157,1110,1065,3031,2994,Top right,3791,3648,3576,3512,1448,1335,1278,1232,1185,1140,1106,1069,17:09.2,Top left 1,1716,1573,1501,1437,1373,1260,1203,1157,1110,1065,3031,2994,Top right,3791,3648,3576,1512,1448,1335,1278,1232,1185,1140,1106,1069,17:09.2,Top left 1,1716,1573,1501,1437,1373,1260,1203,1157,1110,1065,1031,994,Top right,1791,1648,1576,1512,1448,1335,1278,1232,1185,1140,1106,1069,17:09.2,Top left 1,1716,1573,1501,1437,1373,1260,1203,1157,1110,1065,1031,994,Top right,1791,1648,1576,1512,1448,1335,1278,1232,1185,1140,1106,1069
17:09.2,Top left 2,919,873,841,809,780,745,722,698,681,665,2651,2634,Top right,2994,2948,2916,2884,855,820,797,773,756,740,726,709,17:09.2,Top left 2,919,873,841,809,780,745,722,698,681,665,2651,2634,Top right,2994,2948,2916,884,855,820,797,773,756,740,726,709,17:09.2,Top left 2,919,873,841,809,780,745,722,698,681,665,651,634,Top right,994,948,916,884,855,820,797,773,756,740,726,709,17:09.2,Top left 2,919,873,841,809,780,745,722,698,681,665,651,634,Top right,994,948,916,884,855,820,797,773,756,740,726,709
17:09.2,Top left 3,845,807,776,745,717,695,675,653,635,619,2604,2591,Top right,2920,2882,2851,2820,792,770,750,728,710,694,679,666,17:09.2,Top left 3,845,807,776,745,717,695,675,653,635,619,2604,2591,Top right,2920,2882,2851,820,792,770,750,728,710,694,679,666,17:09.2,Top left 3,845,807,776,745,717,695,675,653,635,619,604,591,Top right,920,882,851,820,792,770,750,728,710,694,679,666,17:09.2,Top left 3,845,807,776,745,717,695,675,653,635,619,604,591,Top right,920,882,851,820,792,770,750,728,710,694,679,666
17:09.2,Top left 4,621,600,583,565,552,541,531,525,518,505,2501,2496,Top right,2696,2675,2658,2640,627,616,606,600,593,580,576,571,17:09.2,Top left 4,621,600,583,565,552,541,531,525,518,505,2501,2496,Top right,2696,2675,2658,640,627,616,606,600,593,580,576,571,17:09.2,Top left 4,621,600,583,565,552,541,531,525,518,505,501,496,Top right,696,675,658,640,627,616,606,600,593,580,576,571,17:09.2,Top left 4,621,600,583,565,552,541,531,525,518,505,501,496,Top right,696,675,658,640,627,616,606,600,593,580,576,571
17:09.2,Top left 5,347,363,373,379,391,397,399,406,409,412,2415,2420,Top right,2422,2438,2448,2454,466,472,474,481,484,487,490,495,17:09.2,Top left 5,347,363,373,379,391,397,399,406,409,412,2415,2420,Top right,2422,2438,2448,454,466,472,474,481,484,487,490,495,17:09.2,Top left 5,347,363,373,379,391,397,399,406,409,412,415,420,Top right,422,438,448,454,466,472,474,481,484,487,490,495,17:09.2,Top left 5,347,363,373,379,391,397,399,406,409,412,415,420,Top right,422,438,448,454,466,472,474,481,484,487,490,495
17:09.2,Top left 6,495,485,477,471,467,467,460,458,455,453,2453,2447,Top right,2570,2560,2552,2546,542,542,535,533,530,528,528,522,17:09.2,Top left 6,495,485,477,471,467,467,460,458,455,453,2453,2447,Top right,2570,2560,2552,546,542,542,535,533,530,528,528,522,17:09.2,Top left 6,495,485,477,471,467,467,460,458,455,453,453,447,Top right,570,560,552,546,542,542,535,533,530,528,528,522,17:09.2,Top left 6,495,485,477,471,467,467,460,458,455,453,453,447,Top right,570,560,552,546,542,542,535,533,530,528,528,522
17:09.2,Top left 7,698,669,647,621,603,587,571,558,549,541,2533,2523,Top right,2773,2744,2722,2696,678,662,646,633,624,616,608,598,17:09.2,Top left 7,698,669,647,621,603,587,571,558,549,541,2533,2523,Top right,2773,2744,2722,696,678,662,646,633,624,616,608,598,17:09.2,Top left 7,698,669,647,621,603,587,571,558,549,541,533,523,Top right,773,744,722,696,678,662,646,633,624,616,608,598,17:09.2,Top left 7,698,669,647,621,603,587,571,558,549,541,533,523,Top right,773,744,722,696,678,662,646,633,624,616,608,598
17:09.2,Top left 8,556,537,525,508,500,491,486,481,474,471,2468,2466,Top right,2631,2612,2600,2583,575,566,561,556,549,546,543,541,17:09.2,Top left 8,556,537,525,508,500,491,486,481,474,471,2468,2466,Top right,2631,2612,2600,583,575,566,561,556,549,546,543,541,17:09.2,Top left 8,556,537,525,508,500,491,486,481,474,471,468,466,Top right,631,612,600,583,575,566,561,556,549,546,543,541,17:09.2,Top left 8,556,537,525,508,500,491,486,481,474,471,468,466,Top right,631,612,600,583,575,566,561,556,549,546,543,541
17:09.2,Top left 9,293,317,341,351,363,371,379,384,393,397,2403,2405,Top right,2368,2392,2416,2426,438,446,454,459,468,472,478,480,17:09.2,Top left 9,293,317,341,351,363,371,379,384,393,397,2403,2405,Top right,2368,2392,2416,426,438,446,454,459,468,472,478,480,17:09.2,Top left 9,293,317,341,351,363,371,379,384,393,397,403,405,Top right,368,392,416,426,438,446,454,459,468,472,478,480,17:09.2,Top left 9,293,317,341,351,363,371,379,384,393,397,403,405,Top right,368,392,416,426,438,446,454,459,468,472,478,480
17:09.2,Top left 10,477,469,459,455,447,444,441,441,439,439,2437,2435,Top right,2552,2544,2534,2530,522,519,516,516,514,514,512,510,17:09.2,Top left 10,477,469,459,455,447,444,441,441,439,439,2437,2435,Top right,2552,2544,2534,530,522,519,516,516,514,514,512,510,17:09.2,Top left 10,477,469,459,455,447,444,441,441,439,439,437,435,Top right,552,544,534,530,522,519,516,516,514,514,512,510,17:09.2,Top left 10,477,469,459,455,447,444,441,441,439,439,437,435,Top right,552,544,534,530,522,519,516,516,514,514,512,510
17:09.2,Top left 11,679,649,621,603,584,567,553,541,533,524,2508,2499,Top right,2754,2724,2696,2678,659,642,628,616,608,599,583,574,17:09.2,Top left 11,679,649,621,603,584,567,553,541,533,524,2508,2499,Top right,2754,2724,2696,678,659,642,628,616,608,599,583,574,17:09.2,Top left 11,679,649,621,603,584,567,553,541,533,524,508,499,Top right,754,724,696,678,659,642,628,616,608,599,583,574,17:09.2,Top left 11,679,649,621,603,584,567,553,541,533,524,508,499,Top right,754,724,696,678,659,642,628,616,608,599,583,574
17:09.2,Top left 12,548,531,517,503,493,487,483,474,473,469,2466,2461,Top right,2623,2606,2592,2578,568,562,558,549,548,544,541,536,17:09.2,Top left 12,548,531,517,503,493,487,483,474,473,469,2466,2461,Top right,2623,2606,2592,578,568,562,558,549,548,544,541,536,17:09.2,Top left 12,548,531,517,503,493,487,483,474,473,469,466,461,Top right,623,606,592,578,568,562,558,549,548,544,541,536,17:09.2,Top left 12,548,531,517,503,493,487,483,474,473,469,466,461,Top right,623,606,592,578,568,562,558,549,548,544,541,536
17:09.2,Bottom left 1,315,339,351,365,375,381,393,399,403,407,2409,2412,Bottom right 1,2390,2414,2426,2440,450,456,468,474,478,482,484,487,17:09.2,Bottom left 1,315,339,351,365,375,381,393,399,403,407,2409,2412,Bottom right 1,2390,2414,2426,440,450,456,468,474,478,482,484,487,17:09.2,Bottom left 1,315,339,351,365,375,381,393,399,403,407,409,412,Bottom right 1,390,414,426,440,450,456,468,474,478,482,484,487,17:09.2,Bottom left 1,315,339,351,365,375,381,393,399,403,407,409,412,Bottom right 1,390,414,426,440,450,456,468,474,478,482,484,487
17:09.2,Bottom left 2,483,474,469,463,460,455,454,452,445,445,2445,2445,Bottom right 2,2558,2549,2544,2538,535,530,529,527,520,520,520,520,17:09.2,Bottom left 2,483,474,469,463,460,455,454,452,445,445,2445,2445,Bottom right 2,2558,2549,2544,538,535,530,529,527,520,520,520,520,17:09.2,Bottom left 2,483,474,469,463,460,455,454,452,445,445,445,445,Bottom right 2,558,549,544,538,535,530,529,527,520,520,520,520,17:09.2,Bottom left 2,483,474,469,463,460,455,454,452,445,445,445,445,Bottom right 2,558,549,544,538,535,530,529,527,520,520,520,520
17:09.2,Bottom left 3,701,670,647,627,605,589,575,565,553,543,2535,2526,Bottom right 3,2776,2745,2722,2702,680,664,650,640,628,618,610,601,17:09.2,Bottom left 3,701,670,647,627,605,589,575,565,553,543,2535,2526,Bottom right 3,2776,2745,2722,702,680,664,650,640,628,618,610,601,17:09.2,Bottom left 3,701,670,647,627,605,589,575,565,553,543,535,526,Bottom right 3,776,745,722,702,680,664,650,640,628,618,610,601,17:09.2,Bottom left 3,701,670,647,627,605,589,575,565,553,543,535,526,Bottom right 3,776,745,722,702,680,664,650,640,628,618,610,601
17:09.2,Bottom left 4,572,555,540,532,521,505,500,493,489,487,2478,2477,Bottom right 4,2647,2630,2615,2607,596,580,575,568,564,562,553,552,17:09.2,Bottom left 4,572,555,540,532,521,505,500,493,489,487,2478,2477,Bottom right 4,2647,2630,2615,607,596,580,575,568,564,562,553,552,17:09.2,Bottom left 4,572,555,540,532,521,505,500,493,489,487,478,477,Bottom right 4,647,630,615,607,596,580,575,568,564,562,553,552,17:09.2,Bottom left 4,572,555,540,532,521,505,500,493,489,487,478,477,Bottom right 4,647,630,615,607,596,580,575,568,564,562,553,552
17:09.2,Bottom left 5,314,340,355,364,376,383,393,399,406,410,2414,2419,Bottom right 5,2389,2415,2430,2439,451,458,468,474,481,485,489,494,17:09.2,Bottom left 5,314,340,355,364,376,383,393,399,406,410,2414,2419,Bottom right 5,2389,2415,2430,439,451,458,468,474,481,485,489,494,17:09.2,Bottom left 5,314,340,355,364,376,383,393,399,406,410,414,419,Bottom right 5,389,415,430,439,451,458,468,474,481,485,489,494,17:09.2,Bottom left 5,314,340,355,364,376,383,393,399,406,410,414,419,Bottom right 5,389,415,430,439,451,458,468,474,481,485,489,494
17:09.2,Bottom left 6,507,495,488,483,477,475,472,470,469,467,2465,2463,Bottom right 6,2582,2570,2563,2558,552,550,547,545,544,542,540,538,17:09.2,Bottom left 6,507,495,488,483,477,475,472,470,469,467,2465,2463,Bottom right 6,2582,2570,2563,558,552,550,547,545,544,542,540,538,17:09.2,Bottom left 6,507,495,488,483,477,475,472,470,469,467,465,463,Bottom right 6,582,570,563,558,552,550,547,545,544,542,540,538,17:09.2,Bottom left 6,507,495,488,483,477,475,472,470,469,467,465,463,Bottom right 6,582,570,563,558,552,550,547,545,544,542,540,538
17:09.2,Bottom left 7,728,695,671,650,629,613,599,585,573,563,2555,2547,Bottom right 7,2803,2770,2746,2725,704,688,674,660,648,638,630,622,17:09.2,Bottom left 7,728,695,671,650,629,613,599,585,573,563,2555,2547,Bottom right 7,2803,2770,2746,725,704,688,674,660,648,638,630,622,17:09.2,Bottom left 7,728,695,671,650,629,613,599,585,573,563,555,547,Bottom right 7,803,770,746,725,704,688,674,660,648,638,630,622,17:09.2,Bottom left 7,728,695,671,650,629,613,599,585,573,563,555,547,Bottom right 7,803,770,746,725,704,688,674,660,648,638,630,622
17:09.2,Bottom left 8,599,583,566,553,541,534,525,521,509,505,2500,2495,Bottom right 8,2674,2658,2641,2628,616,609,600,596,584,580,575,570,17:09.2,Bottom left 8,599,583,566,553,541,534,525,521,509,505,2500,2495,Bottom right 8,2674,2658,2641,628,616,609,600,596,584,580,575,570,17:09.2,Bottom left 8,599,583,566,553,541,534,525,521,509,505,500,495,Bottom right 8,674,658,641,628,616,609,600,596,584,580,575,570,17:09.2,Bottom left 8,599,583,566,553,541,534,525,521,509,505,500,495,Bottom right 8,674,658,641,628,616,609,600,596,584,580,575,570
17:09.2,Bottom left 9,363,377,389,397,405,410,415,421,425,429,2430,2436,Bottom right 9,2438,2452,2464,2472,480,485,490,496,500,504,505,511,17:09.2,Bottom left 9,363,377,389,397,405,410,415,421,425,429,2430,2436,Bottom right 9,2438,2452,2464,472,480,485,490,496,500,504,505,511,17:09.2,Bottom left 9,363,377,389,397,405,410,415,421,425,429,430,436,Bottom right 9,438,452,464,472,480,485,490,496,500,504,505,511,17:09.2,Bottom left 9,363,377,389,397,405,410,415,421,425,429,430,436,Bottom right 9,438,452,464,472,480,485,490,496,500,504,505,511
17:09.2,Bottom left 10,533,520,506,501,494,493,489,485,483,478,2478,2475,Bottom right 10,2608,2595,2581,2576,569,568,564,560,558,553,553,550,17:09.2,Bottom left 10,533,520,506,501,494,493,489,485,483,478,2478,2475,Bottom right 10,2608,2595,2581,576,569,568,564,560,558,553,553,550,17:09.2,Bottom left 10,533,520,506,501,494,493,489,485,483,478,478,475,Bottom right 10,608,595,581,576,569,568,564,560,558,553,553,550,17:09.2,Bottom left 10,533,520,506,501,494,493,489,485,483,478,478,475,Bottom right 10,608,595,581,576,569,568,564,560,558,553,553,550
17:09.2,Bottom left 11,749,721,693,669,649,631,615,601,589,581,2569,2559,Bottom right 11,2824,2796,2768,2744,724,706,690,676,664,656,644,634,17:09.2,Bottom left 11,749,721,693,669,649,631,615,601,589,581,2569,2559,Bottom right 11,2824,2796,2768,744,724,706,690,676,664,656,644,634,17:09.2,Bottom left 11,749,721,693,669,649,631,615,601,589,581,569,559,Bottom right 11,824,796,768,744,724,706,690,676,664,656,644,634,17:09.2,Bottom left 11,749,721,693,669,649,631,615,601,589,581,569,559,Bottom right 11,824,796,768,744,724,706,690,676,664,656,644,634
17:09.2,Bottom left 12,617,597,582,567,555,547,537,532,525,521,2510,2508,Bottom right 12,2692,2672,2657,2642,630,622,612,607,600,596,585,583,17:09.2,Bottom left 12,617,597,582,567,555,547,537,532,525,521,2510,2508,Bottom right 12,2692,2672,2657,642,630,622,612,607,600,596,585,583,17:09.2,Bottom left 12,617,597,582,567,555,547,537,532,525,521,510,508,Bottom right 12,692,672,657,642,630,622,612,607,600,596,585,583,17:09.2,Bottom left 12,617,597,582,567,555,547,537,532,525,521,510,508,Bottom right 12,692,672,657,642,630,622,612,607,600,596,585,583
17:10.6,Top left 1,1685,1532,1463,1398,1336,1215,1165,1118,1072,1031,2993,2957,Top right,3760,3607,3538,3473,1411,1290,1240,1193,1147,1106,1068,1032,17:10.6,Top left 1,1685,1532,1463,1398,1336,1215,1165,1118,1072,1031,2993,2957,Top right,3760,3607,3538,1473,1411,1290,1240,1193,1147,1106,1068,1032,17:10.6,Top left 1,1685,1532,1463,1398,1336,1215,1165,1118,1072,1031,993,957,Top right,1760,1607,1538,1473,1411,1290,1240,1193,1147,1106,1068,1032,17:10.6,Top left 1,1685,1532,1463,1398,1336,1215,1165,1118,1072,1031,993,957,Top right,1760,1607,1538,1473,1411,1290,1240,1193,1147,1106,1068,1032
